user_id,timestamp,channel,event_type,conversion,survey_score
user_100,2025-01-08 03:24:58,direct,open,0,
user_190,2025-01-16 09:55:28,display_ads,open,0,
user_581,2025-01-08 11:43:10,organic_search,open,0,
user_637,2025-01-06 00:34:33,organic_search,open,0,
user_802,2025-01-06 02:03:39,organic_search,click,0,
user_891,2025-01-08 12:05:12,direct,click,0,
user_333,2025-01-04 08:51:42,email,conversion,1,1.0
user_272,2025-01-08 17:19:26,organic_search,click,0,
user_833,2025-01-25 13:14:05,email,click,0,
user_38,2025-01-01 20:01:40,social_media,click,0,
user_89,2025-01-06 19:15:48,social_media,click,0,
user_822,2025-01-21 08:24:51,display_ads,open,0,
user_324,2025-01-22 15:22:40,display_ads,click,0,
user_502,2025-01-18 08:48:41,email,click,0,
user_811,2025-01-07 16:30:53,display_ads,open,0,
user_502,2025-01-19 16:16:17,direct,open,0,
user_228,2025-01-25 06:25:39,display_ads,click,0,
user_338,2025-01-23 00:50:42,display_ads,open,0,
user_578,2025-01-18 05:45:29,social_media,click,0,
user_374,2025-01-14 07:14:50,display_ads,click,0,
user_832,2025-01-04 01:39:11,email,click,0,
user_159,2025-01-04 15:34:47,social_media,click,0,
user_231,2025-01-24 14:06:28,social_media,conversion,1,2.0
user_374,2025-01-08 17:37:55,direct,click,0,
user_238,2025-01-12 22:45:29,organic_search,open,0,
user_951,2025-01-14 20:36:45,display_ads,click,0,
user_874,2025-01-17 08:11:26,organic_search,open,0,
user_426,2025-01-11 02:07:17,direct,open,0,
user_247,2025-01-18 22:17:23,organic_search,open,0,
user_672,2025-01-16 13:29:59,email,conversion,1,3.0
user_432,2025-01-14 02:20:13,email,click,0,
user_233,2025-01-06 09:09:19,direct,click,0,
user_538,2025-01-03 03:48:24,display_ads,open,0,
user_85,2025-01-22 01:22:50,display_ads,open,0,
user_906,2025-01-15 03:39:42,direct,conversion,1,4.0
user_882,2025-01-08 16:08:52,organic_search,click,0,
user_853,2025-01-24 22:23:51,display_ads,click,0,
user_787,2025-01-22 03:04:50,direct,click,0,
user_26,2025-01-07 22:06:10,organic_search,click,0,
user_33,2025-01-01 01:45:13,direct,click,0,
user_374,2025-01-15 00:34:24,email,open,0,
user_660,2025-01-14 00:51:45,email,click,0,
user_384,2025-01-22 11:27:45,organic_search,click,0,
user_940,2025-01-19 19:08:20,display_ads,open,0,
user_21,2025-01-25 07:17:21,email,open,0,
user_68,2025-01-15 14:10:41,social_media,click,0,
user_275,2025-01-01 22:26:47,email,open,0,
user_957,2025-01-25 16:48:11,email,click,0,
user_711,2025-01-11 10:16:40,display_ads,click,0,
user_720,2025-01-22 08:07:25,direct,click,0,
user_237,2025-01-13 10:33:04,organic_search,open,0,
user_614,2025-01-12 15:01:31,display_ads,click,0,
user_325,2025-01-05 17:47:49,display_ads,open,0,
user_448,2025-01-07 14:42:39,direct,open,0,
user_840,2025-01-01 04:40:51,display_ads,click,0,
user_66,2025-01-06 17:24:48,display_ads,conversion,1,1.0
user_636,2025-01-03 03:03:49,email,click,0,
user_735,2025-01-15 09:21:01,organic_search,open,0,
user_977,2025-01-01 23:45:43,organic_search,click,0,
user_265,2025-01-14 04:32:24,email,click,0,
user_817,2025-01-21 11:59:39,display_ads,conversion,1,5.0
user_774,2025-01-07 21:23:04,organic_search,click,0,
user_240,2025-01-03 01:33:31,email,open,0,
user_649,2025-01-08 18:28:53,social_media,open,0,
user_955,2025-01-20 17:43:07,direct,open,0,
user_834,2025-01-08 22:12:50,organic_search,open,0,
user_321,2025-01-16 07:57:13,social_media,click,0,
user_342,2025-01-24 00:32:59,display_ads,click,0,
user_437,2025-01-11 05:05:56,display_ads,click,0,
user_363,2025-01-07 18:52:16,organic_search,click,0,
user_723,2025-01-07 01:11:46,email,click,0,
user_864,2025-01-06 00:25:05,display_ads,open,0,
user_161,2025-01-07 09:13:25,social_media,open,0,
user_107,2025-01-03 03:18:57,organic_search,open,0,
user_699,2025-01-07 16:45:10,direct,click,0,
user_956,2025-01-04 22:54:38,direct,click,0,
user_381,2025-01-14 08:43:06,direct,click,0,
user_492,2025-01-08 00:29:10,social_media,click,0,
user_409,2025-01-06 11:34:10,social_media,open,0,
user_631,2025-01-24 10:47:06,direct,click,0,
user_558,2025-01-06 09:52:40,direct,click,0,
user_361,2025-01-12 20:57:05,email,click,0,
user_37,2025-01-23 18:17:42,social_media,click,0,
user_461,2025-01-13 16:03:22,display_ads,click,0,
user_115,2025-01-12 08:33:22,direct,click,0,
user_868,2025-01-09 01:49:53,direct,click,0,
user_195,2025-01-15 07:19:43,email,click,0,
user_882,2025-01-14 00:48:47,email,open,0,
user_226,2025-01-14 09:45:38,email,click,0,
user_648,2025-01-10 17:44:00,email,click,0,
user_382,2025-01-06 20:42:35,organic_search,open,0,
user_325,2025-01-06 02:41:06,email,click,0,
user_173,2025-01-05 07:44:35,email,conversion,1,2.0
user_624,2025-01-19 19:18:05,direct,conversion,1,3.0
user_387,2025-01-15 11:37:14,email,click,0,
user_433,2025-01-16 15:48:49,organic_search,click,0,
user_628,2025-01-13 07:59:16,organic_search,open,0,
user_604,2025-01-11 19:01:02,direct,click,0,
user_869,2025-01-17 04:38:13,social_media,click,0,
user_792,2025-01-21 18:37:56,direct,click,0,
user_331,2025-01-21 20:30:40,email,click,0,
user_774,2025-01-23 20:59:06,direct,open,0,
user_186,2025-01-22 10:23:43,organic_search,click,0,
user_608,2025-01-21 00:45:04,email,click,0,
user_525,2025-01-10 15:41:47,display_ads,open,0,
user_422,2025-01-22 13:13:11,display_ads,open,0,
user_234,2025-01-01 21:10:54,organic_search,conversion,1,1.0
user_841,2025-01-10 03:20:11,organic_search,click,0,
user_369,2025-01-21 15:28:06,email,click,0,
user_137,2025-01-07 17:11:37,email,open,0,
user_881,2025-01-17 05:44:11,email,open,0,
user_793,2025-01-23 19:03:16,social_media,conversion,1,4.0
user_725,2025-01-09 06:31:03,display_ads,conversion,1,4.0
user_319,2025-01-08 15:03:05,direct,click,0,
user_477,2025-01-04 12:16:43,organic_search,conversion,1,1.0
user_953,2025-01-10 05:58:46,social_media,click,0,
user_945,2025-01-14 14:43:57,organic_search,conversion,1,3.0
user_397,2025-01-02 10:54:45,direct,open,0,
user_224,2025-01-20 11:32:06,email,click,0,
user_827,2025-01-03 10:33:06,direct,click,0,
user_251,2025-01-17 07:29:31,organic_search,open,0,
user_31,2025-01-16 23:00:00,direct,click,0,
user_617,2025-01-04 11:37:02,display_ads,click,0,
user_390,2025-01-21 18:28:59,social_media,conversion,1,5.0
user_747,2025-01-16 02:19:50,social_media,conversion,1,3.0
user_771,2025-01-01 21:28:45,direct,open,0,
user_938,2025-01-20 20:53:44,organic_search,open,0,
user_559,2025-01-25 06:50:48,email,click,0,
user_450,2025-01-08 12:11:59,direct,click,0,
user_893,2025-01-17 22:07:33,organic_search,click,0,
user_164,2025-01-23 19:33:29,display_ads,click,0,
user_147,2025-01-20 00:17:21,social_media,click,0,
user_273,2025-01-05 03:22:12,social_media,click,0,
user_290,2025-01-12 17:23:55,display_ads,click,0,
user_141,2025-01-06 08:34:46,display_ads,open,0,
user_869,2025-01-06 04:13:22,direct,open,0,
user_533,2025-01-24 17:45:14,organic_search,click,0,
user_397,2025-01-21 21:43:04,organic_search,click,0,
user_149,2025-01-19 12:52:06,organic_search,open,0,
user_131,2025-01-24 11:39:02,direct,open,0,
user_768,2025-01-09 21:17:28,direct,click,0,
user_98,2025-01-25 14:34:06,email,open,0,
user_862,2025-01-02 09:07:58,email,conversion,1,1.0
user_878,2025-01-11 05:46:23,email,open,0,
user_110,2025-01-18 22:44:42,social_media,click,0,
user_477,2025-01-14 01:39:30,display_ads,click,0,
user_519,2025-01-16 22:49:26,email,click,0,
user_704,2025-01-17 01:59:09,organic_search,open,0,
user_367,2025-01-17 16:24:25,direct,conversion,1,2.0
user_2,2025-01-15 18:40:42,organic_search,click,0,
user_963,2025-01-03 14:32:20,display_ads,click,0,
user_55,2025-01-19 23:58:52,social_media,open,0,
user_922,2025-01-07 01:32:13,social_media,click,0,
user_768,2025-01-17 15:15:19,display_ads,open,0,
user_736,2025-01-08 07:01:26,organic_search,click,0,
user_143,2025-01-13 01:01:03,direct,click,0,
user_800,2025-01-19 03:41:14,display_ads,open,0,
user_498,2025-01-16 08:11:10,social_media,click,0,
user_998,2025-01-03 21:20:23,organic_search,click,0,
user_612,2025-01-03 03:06:11,social_media,click,0,
user_840,2025-01-06 03:13:49,email,open,0,
user_389,2025-01-18 13:27:36,direct,open,0,
user_817,2025-01-07 20:08:55,email,open,0,
user_733,2025-01-04 08:45:00,display_ads,click,0,
user_848,2025-01-11 21:52:49,social_media,click,0,
user_179,2025-01-04 16:02:23,display_ads,conversion,1,3.0
user_763,2025-01-15 08:16:14,email,conversion,1,4.0
user_139,2025-01-25 14:55:47,social_media,open,0,
user_3,2025-01-22 14:27:46,display_ads,click,0,
user_35,2025-01-03 07:49:59,email,open,0,
user_927,2025-01-07 17:07:14,email,click,0,
user_547,2025-01-11 17:28:46,display_ads,open,0,
user_136,2025-01-16 12:29:49,social_media,click,0,
user_126,2025-01-10 03:53:14,direct,open,0,
user_87,2025-01-23 13:42:20,direct,conversion,1,3.0
user_679,2025-01-25 06:58:16,social_media,conversion,1,1.0
user_624,2025-01-03 03:05:53,social_media,conversion,1,2.0
user_701,2025-01-14 03:39:16,organic_search,click,0,
user_499,2025-01-22 02:10:33,direct,click,0,
user_30,2025-01-16 10:23:44,social_media,click,0,
user_167,2025-01-17 15:37:15,organic_search,conversion,1,4.0
user_574,2025-01-05 19:31:26,display_ads,click,0,
user_933,2025-01-13 03:35:45,email,click,0,
user_781,2025-01-21 21:01:02,organic_search,click,0,
user_298,2025-01-09 19:55:39,organic_search,click,0,
user_616,2025-01-10 14:55:27,direct,open,0,
user_887,2025-01-22 00:02:59,organic_search,open,0,
user_370,2025-01-12 18:48:58,email,click,0,
user_365,2025-01-06 01:53:28,social_media,conversion,1,4.0
user_606,2025-01-18 03:57:26,display_ads,click,0,
user_24,2025-01-03 07:56:03,display_ads,conversion,1,4.0
user_94,2025-01-17 07:13:44,organic_search,open,0,
user_495,2025-01-03 08:14:50,organic_search,click,0,
user_308,2025-01-08 18:07:41,social_media,click,0,
user_400,2025-01-18 18:36:20,organic_search,click,0,
user_13,2025-01-11 16:24:16,email,click,0,
user_468,2025-01-23 17:39:54,organic_search,click,0,
user_370,2025-01-02 15:48:59,social_media,click,0,
user_816,2025-01-04 08:17:09,social_media,open,0,
user_596,2025-01-08 13:13:52,organic_search,open,0,
user_850,2025-01-20 18:56:40,direct,click,0,
user_242,2025-01-23 08:50:03,social_media,open,0,
user_387,2025-01-09 02:32:13,social_media,open,0,
user_731,2025-01-13 16:00:39,display_ads,open,0,
user_767,2025-01-22 12:14:41,direct,click,0,
user_484,2025-01-10 13:29:30,organic_search,open,0,
user_835,2025-01-13 03:42:31,display_ads,open,0,
user_180,2025-01-01 19:38:15,display_ads,conversion,1,3.0
user_7,2025-01-11 06:17:11,display_ads,click,0,
user_302,2025-01-01 05:46:40,direct,conversion,1,
user_338,2025-01-18 02:32:14,email,click,0,
user_352,2025-01-16 13:30:39,social_media,click,0,
user_136,2025-01-03 02:47:52,email,open,0,
user_871,2025-01-07 00:41:04,direct,click,0,
user_26,2025-01-14 01:18:52,organic_search,open,0,
user_828,2025-01-21 15:51:15,organic_search,click,0,
user_958,2025-01-16 22:22:45,organic_search,open,0,
user_337,2025-01-02 10:54:49,social_media,open,0,
user_588,2025-01-18 05:57:04,organic_search,click,0,
user_57,2025-01-06 04:31:42,email,click,0,
user_754,2025-01-21 03:49:16,direct,click,0,
user_384,2025-01-05 10:07:49,direct,click,0,
user_67,2025-01-23 03:16:34,direct,click,0,
user_271,2025-01-03 12:27:24,display_ads,click,0,
user_442,2025-01-18 04:26:15,organic_search,click,0,
user_538,2025-01-24 11:44:49,direct,click,0,
user_580,2025-01-10 00:02:00,email,click,0,
user_280,2025-01-05 18:42:34,display_ads,click,0,
user_15,2025-01-08 19:45:39,email,click,0,
user_886,2025-01-22 06:33:21,organic_search,click,0,
user_754,2025-01-16 06:18:01,social_media,click,0,
user_634,2025-01-15 05:19:27,display_ads,click,0,
user_68,2025-01-12 07:41:19,email,conversion,1,2.0
user_114,2025-01-21 07:24:08,organic_search,click,0,
user_827,2025-01-16 06:37:04,social_media,click,0,
user_581,2025-01-15 01:51:26,email,open,0,
user_102,2025-01-23 09:37:57,organic_search,click,0,
user_723,2025-01-06 17:54:57,email,open,0,
user_604,2025-01-23 01:40:10,direct,open,0,
user_710,2025-01-22 08:20:17,display_ads,click,0,
user_310,2025-01-20 23:13:35,direct,conversion,1,4.0
user_88,2025-01-06 22:40:02,direct,click,0,
user_418,2025-01-13 10:56:58,social_media,conversion,1,5.0
user_312,2025-01-17 16:03:10,social_media,click,0,
user_347,2025-01-05 15:51:42,display_ads,open,0,
user_295,2025-01-22 22:02:16,email,click,0,
user_564,2025-01-23 06:12:01,direct,click,0,
user_373,2025-01-14 05:50:55,social_media,open,0,
user_252,2025-01-07 13:26:12,email,open,0,
user_799,2025-01-03 00:14:37,social_media,click,0,
user_719,2025-01-09 04:38:44,display_ads,click,0,
user_40,2025-01-03 00:10:06,direct,open,0,
user_268,2025-01-17 21:03:53,email,conversion,1,4.0
user_619,2025-01-04 23:18:28,organic_search,click,0,
user_869,2025-01-09 00:08:41,social_media,click,0,
user_753,2025-01-18 07:49:18,email,click,0,
user_376,2025-01-25 12:24:51,display_ads,click,0,
user_137,2025-01-16 23:49:59,social_media,click,0,
user_65,2025-01-21 17:17:03,email,open,0,
user_386,2025-01-22 20:50:34,email,open,0,
user_455,2025-01-03 18:39:06,organic_search,conversion,1,3.0
user_609,2025-01-21 11:49:44,direct,open,0,
user_314,2025-01-20 07:43:58,organic_search,click,0,
user_392,2025-01-06 22:53:33,organic_search,open,0,
user_870,2025-01-05 16:51:25,social_media,click,0,
user_806,2025-01-11 11:29:33,direct,open,0,
user_471,2025-01-15 14:14:58,organic_search,click,0,
user_604,2025-01-06 17:01:58,organic_search,conversion,1,3.0
user_559,2025-01-15 20:56:47,social_media,conversion,1,5.0
user_19,2025-01-05 09:40:50,display_ads,open,0,
user_513,2025-01-24 19:18:14,direct,click,0,
user_434,2025-01-17 08:43:54,organic_search,click,0,
user_998,2025-01-14 05:08:45,display_ads,click,0,
user_494,2025-01-10 06:06:36,direct,conversion,1,1.0
user_336,2025-01-10 23:52:49,social_media,click,0,
user_875,2025-01-02 22:01:06,social_media,click,0,
user_488,2025-01-07 21:06:22,email,open,0,
user_610,2025-01-24 14:48:59,social_media,open,0,
user_322,2025-01-11 07:54:44,organic_search,open,0,
user_299,2025-01-21 15:09:52,organic_search,click,0,
user_3,2025-01-05 18:35:40,organic_search,open,0,
user_385,2025-01-17 12:55:51,social_media,open,0,
user_939,2025-01-18 23:33:49,email,click,0,
user_67,2025-01-13 12:49:31,email,click,0,
user_472,2025-01-24 02:26:01,social_media,click,0,
user_392,2025-01-09 03:08:29,display_ads,conversion,1,1.0
user_103,2025-01-15 02:41:31,email,open,0,
user_424,2025-01-20 04:38:27,social_media,click,0,
user_835,2025-01-20 11:13:31,direct,click,0,
user_995,2025-01-20 20:46:11,display_ads,click,0,
user_411,2025-01-19 03:10:27,social_media,open,0,
user_596,2025-01-13 11:13:38,direct,click,0,
user_880,2025-01-11 05:14:07,organic_search,click,0,
user_168,2025-01-03 00:53:12,direct,open,0,
user_15,2025-01-10 20:33:24,organic_search,click,0,
user_712,2025-01-17 03:37:02,direct,click,0,
user_166,2025-01-17 22:26:04,social_media,open,0,
user_473,2025-01-20 08:38:36,email,conversion,1,5.0
user_407,2025-01-14 05:06:57,social_media,click,0,
user_692,2025-01-20 03:58:34,display_ads,open,0,
user_374,2025-01-05 23:16:46,social_media,click,0,
user_712,2025-01-13 16:12:36,direct,open,0,
user_138,2025-01-22 09:13:09,social_media,click,0,
user_774,2025-01-19 11:08:40,direct,click,0,
user_698,2025-01-01 21:06:19,organic_search,click,0,
user_228,2025-01-15 04:26:40,email,conversion,1,2.0
user_981,2025-01-06 19:16:56,organic_search,conversion,1,2.0
user_967,2025-01-16 17:39:40,direct,click,0,
user_517,2025-01-25 09:35:14,direct,conversion,1,4.0
user_905,2025-01-22 11:02:23,email,click,0,
user_440,2025-01-12 11:12:12,email,click,0,
user_503,2025-01-07 17:15:23,display_ads,open,0,
user_506,2025-01-25 10:34:28,direct,click,0,
user_719,2025-01-22 10:25:12,social_media,open,0,
user_820,2025-01-08 19:52:00,display_ads,open,0,
user_560,2025-01-13 01:39:37,direct,open,0,
user_132,2025-01-12 10:53:27,email,open,0,
user_785,2025-01-23 03:58:38,social_media,conversion,1,
user_621,2025-01-16 23:43:57,organic_search,click,0,
user_957,2025-01-16 04:29:17,email,open,0,
user_622,2025-01-07 22:08:16,organic_search,open,0,
user_342,2025-01-07 19:20:45,email,conversion,1,4.0
user_586,2025-01-06 05:46:59,display_ads,click,0,
user_418,2025-01-06 01:54:18,display_ads,click,0,
user_538,2025-01-07 06:02:03,display_ads,open,0,
user_262,2025-01-16 08:59:50,display_ads,click,0,
user_180,2025-01-07 22:31:08,email,click,0,
user_82,2025-01-22 12:49:40,direct,click,0,
user_636,2025-01-13 08:35:17,social_media,open,0,
user_575,2025-01-11 09:34:11,social_media,conversion,1,2.0
user_94,2025-01-24 06:22:02,direct,click,0,
user_868,2025-01-08 20:48:09,direct,open,0,
user_878,2025-01-17 18:58:20,social_media,click,0,
user_431,2025-01-25 17:59:58,social_media,open,0,
user_526,2025-01-06 20:29:38,direct,conversion,1,5.0
user_270,2025-01-15 23:00:31,organic_search,open,0,
user_927,2025-01-04 00:42:38,direct,click,0,
user_80,2025-01-17 06:24:32,social_media,open,0,
user_543,2025-01-25 00:33:58,social_media,open,0,
user_182,2025-01-22 22:18:31,display_ads,open,0,
user_281,2025-01-01 05:35:42,organic_search,open,0,
user_782,2025-01-16 06:53:00,email,click,0,
user_729,2025-01-20 02:15:20,social_media,conversion,1,
user_192,2025-01-20 06:21:20,social_media,click,0,
user_49,2025-01-12 14:47:59,social_media,click,0,
user_366,2025-01-05 17:43:44,email,conversion,1,5.0
user_44,2025-01-14 17:45:25,direct,click,0,
user_126,2025-01-23 21:55:23,organic_search,open,0,
user_232,2025-01-10 20:07:37,email,conversion,1,5.0
user_131,2025-01-09 03:17:05,email,open,0,
user_443,2025-01-22 16:15:23,email,open,0,
user_870,2025-01-02 15:56:48,organic_search,open,0,
user_745,2025-01-18 09:35:51,organic_search,open,0,
user_729,2025-01-14 13:36:18,display_ads,open,0,
user_488,2025-01-07 11:12:07,organic_search,open,0,
user_560,2025-01-24 06:26:44,organic_search,open,0,
user_831,2025-01-24 03:59:58,display_ads,open,0,
user_541,2025-01-14 19:41:21,social_media,click,0,
user_5,2025-01-14 09:26:46,organic_search,open,0,
user_225,2025-01-13 04:01:35,social_media,click,0,
user_15,2025-01-21 00:12:58,email,open,0,
user_644,2025-01-10 04:44:53,direct,click,0,
user_44,2025-01-16 00:10:10,direct,click,0,
user_688,2025-01-17 08:08:32,email,conversion,1,4.0
user_346,2025-01-10 12:24:17,social_media,open,0,
user_120,2025-01-15 23:28:29,organic_search,open,0,
user_126,2025-01-19 13:37:55,email,click,0,
user_809,2025-01-01 08:25:54,direct,click,0,
user_561,2025-01-24 14:58:36,email,conversion,1,5.0
user_744,2025-01-17 19:26:40,email,click,0,
user_7,2025-01-25 08:12:42,organic_search,conversion,1,3.0
user_734,2025-01-09 13:17:04,social_media,conversion,1,2.0
user_667,2025-01-20 10:56:08,direct,open,0,
user_257,2025-01-11 23:45:45,display_ads,click,0,
user_744,2025-01-03 06:06:32,direct,click,0,
user_341,2025-01-09 08:13:57,direct,open,0,
user_563,2025-01-12 00:07:20,organic_search,click,0,
user_75,2025-01-03 19:11:37,email,open,0,
user_176,2025-01-07 19:03:33,display_ads,click,0,
user_826,2025-01-14 08:33:39,organic_search,open,0,
user_483,2025-01-11 19:19:00,social_media,click,0,
user_41,2025-01-11 14:47:06,display_ads,click,0,
user_850,2025-01-11 22:37:56,direct,click,0,
user_353,2025-01-17 09:58:44,email,open,0,
user_856,2025-01-23 10:55:14,social_media,conversion,1,1.0
user_645,2025-01-24 21:07:18,social_media,open,0,
user_171,2025-01-25 17:53:54,organic_search,click,0,
user_334,2025-01-13 18:11:43,display_ads,click,0,
user_527,2025-01-09 18:48:25,email,click,0,
user_386,2025-01-23 06:30:51,email,click,0,
user_24,2025-01-05 00:20:19,display_ads,click,0,
user_907,2025-01-07 11:08:53,social_media,open,0,
user_885,2025-01-20 18:24:14,display_ads,click,0,
user_424,2025-01-23 01:13:15,organic_search,click,0,
user_437,2025-01-20 16:50:04,organic_search,click,0,
user_898,2025-01-05 21:22:54,email,open,0,
user_228,2025-01-11 21:16:34,organic_search,conversion,1,2.0
user_270,2025-01-19 05:06:21,organic_search,click,0,
user_159,2025-01-18 12:34:36,organic_search,open,0,
user_696,2025-01-24 17:20:11,email,click,0,
user_901,2025-01-04 12:26:52,direct,conversion,1,4.0
user_935,2025-01-05 00:07:45,email,open,0,
user_270,2025-01-03 07:14:25,display_ads,open,0,
user_190,2025-01-08 23:46:37,email,open,0,
user_904,2025-01-15 17:29:25,organic_search,conversion,1,3.0
user_851,2025-01-17 18:03:30,display_ads,click,0,
user_546,2025-01-22 02:13:15,organic_search,click,0,
user_875,2025-01-16 19:48:24,display_ads,click,0,
user_748,2025-01-10 13:36:12,email,click,0,
user_837,2025-01-04 05:50:34,direct,conversion,1,
user_52,2025-01-23 04:53:49,direct,open,0,
user_388,2025-01-15 05:59:02,organic_search,open,0,
user_282,2025-01-06 01:49:37,direct,open,0,
user_405,2025-01-07 22:55:46,organic_search,click,0,
user_261,2025-01-18 03:58:56,direct,open,0,
user_302,2025-01-14 23:51:39,organic_search,click,0,
user_180,2025-01-21 22:45:07,social_media,open,0,
user_150,2025-01-19 17:07:19,display_ads,click,0,
user_915,2025-01-19 20:49:04,email,click,0,
user_543,2025-01-09 04:16:09,direct,open,0,
user_668,2025-01-21 08:17:05,email,open,0,
user_720,2025-01-07 13:47:35,organic_search,open,0,
user_909,2025-01-17 14:50:51,direct,open,0,
user_944,2025-01-06 14:51:08,social_media,click,0,
user_937,2025-01-08 10:20:12,display_ads,open,0,
user_281,2025-01-06 08:42:47,email,click,0,
user_875,2025-01-20 17:28:51,social_media,conversion,1,
user_779,2025-01-23 13:59:34,organic_search,click,0,
user_549,2025-01-20 12:26:00,direct,open,0,
user_291,2025-01-21 03:27:09,organic_search,open,0,
user_74,2025-01-07 06:16:19,direct,click,0,
user_816,2025-01-24 22:53:46,social_media,click,0,
user_101,2025-01-07 00:24:51,display_ads,open,0,
user_938,2025-01-05 03:32:12,direct,click,0,
user_469,2025-01-13 05:03:03,email,open,0,
user_479,2025-01-15 17:01:00,organic_search,click,0,
user_199,2025-01-12 08:01:09,email,click,0,
user_918,2025-01-19 11:04:38,email,open,0,
user_35,2025-01-01 14:15:58,direct,click,0,
user_932,2025-01-07 12:48:23,email,click,0,
user_887,2025-01-10 21:39:50,direct,click,0,
user_878,2025-01-14 19:19:47,display_ads,click,0,
user_462,2025-01-12 22:07:49,organic_search,open,0,
user_478,2025-01-17 23:59:18,email,conversion,1,4.0
user_65,2025-01-17 19:11:30,display_ads,open,0,
user_872,2025-01-17 21:03:16,social_media,click,0,
user_122,2025-01-04 10:52:43,display_ads,open,0,
user_150,2025-01-06 22:12:26,social_media,open,0,
user_846,2025-01-06 19:38:14,direct,open,0,
user_674,2025-01-15 20:40:56,organic_search,conversion,1,1.0
user_301,2025-01-13 19:44:49,organic_search,open,0,
user_548,2025-01-19 06:32:22,display_ads,click,0,
user_954,2025-01-18 05:25:54,social_media,click,0,
user_876,2025-01-09 14:18:26,organic_search,open,0,
user_187,2025-01-09 16:51:16,social_media,open,0,
user_735,2025-01-02 09:04:39,organic_search,click,0,
user_897,2025-01-20 12:58:16,social_media,open,0,
user_359,2025-01-09 01:57:44,email,open,0,
user_221,2025-01-03 23:36:23,direct,open,0,
user_126,2025-01-18 23:50:10,email,open,0,
user_149,2025-01-06 07:35:30,email,open,0,
user_661,2025-01-25 08:21:27,direct,open,0,
user_588,2025-01-10 00:20:56,direct,click,0,
user_606,2025-01-12 01:27:32,email,click,0,
user_143,2025-01-16 11:19:08,direct,open,0,
user_444,2025-01-15 21:56:02,organic_search,click,0,
user_460,2025-01-12 11:53:52,display_ads,open,0,
user_1000,2025-01-12 17:02:17,direct,click,0,
user_587,2025-01-18 22:06:01,organic_search,open,0,
user_583,2025-01-07 07:04:46,social_media,conversion,1,1.0
user_361,2025-01-16 04:40:18,direct,click,0,
user_438,2025-01-16 06:24:04,organic_search,open,0,
user_143,2025-01-25 08:20:53,social_media,open,0,
user_81,2025-01-09 22:56:57,email,open,0,
user_411,2025-01-13 16:12:37,email,click,0,
user_232,2025-01-02 04:56:42,display_ads,click,0,
user_506,2025-01-20 16:49:10,display_ads,open,0,
user_280,2025-01-01 05:11:17,direct,click,0,
user_346,2025-01-17 12:45:10,organic_search,click,0,
user_439,2025-01-14 15:05:24,email,click,0,
user_457,2025-01-09 02:52:55,social_media,click,0,
user_205,2025-01-15 07:09:15,social_media,conversion,1,
user_534,2025-01-07 22:13:00,email,open,0,
user_686,2025-01-24 03:42:34,social_media,conversion,1,2.0
user_927,2025-01-24 03:07:04,email,click,0,
user_732,2025-01-14 06:03:43,direct,open,0,
user_50,2025-01-25 01:31:11,social_media,click,0,
user_990,2025-01-07 15:13:18,direct,conversion,1,5.0
user_462,2025-01-13 15:27:28,organic_search,open,0,
user_364,2025-01-02 02:11:46,direct,click,0,
user_245,2025-01-07 21:57:38,organic_search,click,0,
user_342,2025-01-16 11:40:15,organic_search,click,0,
user_730,2025-01-24 23:36:24,email,open,0,
user_826,2025-01-09 16:06:49,email,click,0,
user_337,2025-01-06 19:19:19,organic_search,click,0,
user_736,2025-01-04 00:40:43,social_media,open,0,
user_837,2025-01-25 10:37:13,organic_search,click,0,
user_201,2025-01-08 15:04:46,organic_search,open,0,
user_579,2025-01-25 01:43:43,email,open,0,
user_355,2025-01-05 07:25:20,organic_search,click,0,
user_824,2025-01-01 10:34:59,direct,click,0,
user_609,2025-01-04 02:09:09,social_media,click,0,
user_488,2025-01-19 05:00:18,email,open,0,
user_435,2025-01-04 02:48:39,display_ads,open,0,
user_193,2025-01-21 14:22:25,display_ads,open,0,
user_128,2025-01-01 04:32:29,social_media,click,0,
user_216,2025-01-13 16:08:43,social_media,open,0,
user_104,2025-01-18 15:38:23,email,click,0,
user_32,2025-01-04 06:36:38,organic_search,click,0,
user_26,2025-01-18 00:31:55,email,conversion,1,5.0
user_828,2025-01-15 05:27:14,display_ads,conversion,1,4.0
user_655,2025-01-11 19:22:09,social_media,open,0,
user_302,2025-01-23 13:35:36,email,click,0,
user_600,2025-01-15 09:29:50,social_media,open,0,
user_532,2025-01-02 14:48:53,organic_search,conversion,1,5.0
user_967,2025-01-02 01:24:50,organic_search,conversion,1,1.0
user_867,2025-01-22 06:33:04,direct,click,0,
user_97,2025-01-20 01:15:53,display_ads,open,0,
user_189,2025-01-01 14:16:18,organic_search,open,0,
user_374,2025-01-21 19:54:24,email,conversion,1,2.0
user_77,2025-01-07 17:01:36,organic_search,click,0,
user_525,2025-01-23 09:30:51,social_media,conversion,1,
user_235,2025-01-04 01:51:29,direct,click,0,
user_268,2025-01-16 01:45:54,email,click,0,
user_611,2025-01-23 23:17:44,social_media,click,0,
user_217,2025-01-18 21:39:59,display_ads,open,0,
user_850,2025-01-08 04:09:20,direct,open,0,
user_270,2025-01-19 03:51:23,social_media,open,0,
user_214,2025-01-09 02:49:30,social_media,conversion,1,4.0
